deadline_success_ratio,execution_time,log,mean_best_effort,mean_deadline,median_best_effort,median_deadline,no_batches,no_best_effort,no_deadline,no_workers,scheduler,seed,std_best_effort,std_deadline,strictness,total_time
0.45625,24.4105710983,True,0.996491508294,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,10.0,0.0471044018645,0.0,0.6,1200.0
0.525,24.4105710983,True,0.996491508294,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,10.0,0.0471044018645,0.0,0.8,1200.0
0.575,24.4105710983,True,0.996491508294,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,10.0,0.0471044018645,0.0,1.0,1200.0
0.0,717.54433918,True,0.974606743475,0.993968074409,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,11.0,0.152660821166,0.0741857639308,0.0,1200.0
0.15625,717.54433918,True,0.974606743475,0.993968074409,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,11.0,0.152660821166,0.0741857639308,0.2,1200.0
0.33125,717.54433918,True,0.974606743475,0.993968074409,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,11.0,0.152660821166,0.0741857639308,0.4,1200.0
0.45625,717.54433918,True,0.974606743475,0.993968074409,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,11.0,0.152660821166,0.0741857639308,0.6,1200.0
0.575,717.54433918,True,0.974606743475,0.993968074409,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,11.0,0.152660821166,0.0741857639308,0.8,1200.0
0.6125,717.54433918,True,0.974606743475,0.993968074409,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,11.0,0.152660821166,0.0741857639308,1.0,1200.0
0.00625,30.4392910004,True,0.99248638075,0.997058823529,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,11.0,0.0673862363639,0.0370868241556,0.0,1200.0
0.20625,30.4392910004,True,0.99248638075,0.997058823529,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,11.0,0.0673862363639,0.0370868241556,0.2,1200.0
0.3125,30.4392910004,True,0.99248638075,0.997058823529,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,11.0,0.0673862363639,0.0370868241556,0.4,1200.0
0.45625,30.4392910004,True,0.99248638075,0.997058823529,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,11.0,0.0673862363639,0.0370868241556,0.6,1200.0
0.48125,30.4392910004,True,0.99248638075,0.997058823529,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,11.0,0.0673862363639,0.0370868241556,0.8,1200.0
0.5375,30.4392910004,True,0.99248638075,0.997058823529,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,11.0,0.0673862363639,0.0370868241556,1.0,1200.0
0.0,673.543092012,True,0.997352966953,1.0,1.0,1.0,2600.0,2434.0,157.0,200.0,aware,12.0,0.0338540940842,0.0,0.0,1200.0
0.216560509554,673.543092012,True,0.997352966953,1.0,1.0,1.0,2600.0,2434.0,157.0,200.0,aware,12.0,0.0338540940842,0.0,0.2,1200.0
0.394904458599,673.543092012,True,0.997352966953,1.0,1.0,1.0,2600.0,2434.0,157.0,200.0,aware,12.0,0.0338540940842,0.0,0.4,1200.0
0.522292993631,673.543092012,True,0.997352966953,1.0,1.0,1.0,2600.0,2434.0,157.0,200.0,aware,12.0,0.0338540940842,0.0,0.6,1200.0
0.617834394904,673.543092012,True,0.997352966953,1.0,1.0,1.0,2600.0,2434.0,157.0,200.0,aware,12.0,0.0338540940842,0.0,0.8,1200.0
0.694267515924,673.543092012,True,0.997352966953,1.0,1.0,1.0,2600.0,2434.0,157.0,200.0,aware,12.0,0.0338540940842,0.0,1.0,1200.0
0.0,27.7217009068,True,0.995282002865,1.0,1.0,1.0,2600.0,2434.0,157.0,200.0,saware,12.0,0.0436198996009,0.0,0.0,1200.0
0.197452229299,27.7217009068,True,0.995282002865,1.0,1.0,1.0,2600.0,2434.0,157.0,200.0,saware,12.0,0.0436198996009,0.0,0.2,1200.0
